St. Nikolaus-Hospital,137856100
"St. Pantaleon's Church, Cologne",-1
St. Paul Cathedral,168512946
"St. Paul's Cathedral, London",168512946
St. Peter Damian,-1
St. Peter Damian (Ravenna),-1
St. Peter Loricatus,-1
"St. Swithun's Church (Winton, Bournemouth, England)",-1
"St. Ulrich's and St. Afra's Abbey, Augsburg",256791655
St.-Omer,-1
"Sta. Giustina, Padua",-1
Staatliche Bibliothek - Passau - Bayern - Germany,144893139
Staatliche Bibliothek Bamberg,126371804
Staats- und Stadtbibliothek,133747981
Staats- Und Stadtbibliothek - Augsburg - Bayern - Germany,133747981
Staats- Und Universitätsbibliothek - Bremen - Bremen - Germany,134898676
Staats- Und Universitätsbibliothek - Hamburg - Hamburg - Germany,136139643
Staatsbibliothek zu Berlin,121920295
Stabilis,-1
Stacy,85079428
Stadholder William V,-1
Stadt- Und Kreisarchiv - Mühlhausen - Germany,-1
Stadtarchiv - Goslar - Niedersachsen - Germany,-1
Stadtarchiv - Nürnberg - Bayern - Germany,149572271
Stadtarchiv - Ulm - Bayern - Germany,-1
Stadtbibliothek - Braunschweig - Niedersachsen - Germany,146010086
Stadtbibliothek - Dessau - Germany,132015359
Stadtbibliothek - Leipzig - Germany,121608610
Stadtbibliothek - Lübeck - Schleswig-Holstein - Germany,138398241
Stadtbibliothek - Mainz - Rheinland-Pfalz - Germany,125321769
Stadtbibliothek - Memmingen - Bayern - Germany,-1
Stadtbibliothek - Schweinfurt - Bayern - Germany,-1
Stadtbibliothek - Trier - Rheinland-Pfalz - Germany,156462269
Stadtbibliothek - Ulm - Bayern - Germany,126702797
Stadtbibliothek - Windsheim - Bayern - Germany,-1
Stadtbibliothek Nürnberg,134343614
Stafford,44369348
Stafford-Howard,-1
Stafford-Jerningham,-1
Staglio,-1
Stainer,51878988
Stainton,24758478
"Stainton, E.",49489775
Stamford,66670173
"Stamford, Second Earl of",-1
Stanesby,50639485
Stanford,32184797
Stanford University,158761280
Stanhope,73862914
"Stanhope, Philip, 3rd Earl of Chesterfield",-1
"Stanislaw Hozjusz, Bishop of Warmia",-1
Stanitz,46315951
"Stanley, Edward John, Sir",274413398
Stannard,71445598
Stanoupe,-1
Stanour,-1
Staple,84977509
Stapleton,59169375
"Starck, Taylor",67261185
"Stark, J. Mozley",156279915
Starke,55572390
Starkey,41974019
Starkie,113530667
Starling,12344700
Starr,117667596
State And University Library Gottingen,139495279
State And University Library Hamburg,-1
State Calif,27284520
Státní Archiv - Trebon - Czech Republic,-1
Stauff,79522190
Staunton,12561453
"Stavelot Abbey, Liege",-1
"Stavensby, Alexander de",-1
Staynton,-1
Stebbins,108716855
Stede,59485880
Stedelijke Openbare Bibliotheek - Brugge - Westflandern - Belgium,-1
Steele,22167754
Steenhuyse,315534323
"Steere, William",108828939
Steevens,24751220
Stefan,19685936
"Stefaneschi, Jacopo, Cardinal",79205779
Stefanus,-1
Steiguer (Von Steiger),-1
Stein,44294144
"Stein, Aviezri",-1
Steinfeld Abbey,155912077
Steingery Du Havre,-1
Steinschneider,22242243
Stempel,-1
Stendhal de Halle,-1
Stephan Antony Of Fabbriano,-1
Stephanus Hussam,-1
Stephen III of Moldavia,89758463
Stephens,79210673
Stephens-Cox,-1
Stephenson,122004815
"Stephynson, John",-1
Sterck,27889357
"Sterck, J. F. M.",63846449
Sterk,7399567
Sterleay,-1
"Sternfeld, I. E. de Koch",-1
Sterr,120210958
"Stetson, John B., Jr.",-1
"Stetson, Mrs. John B.",-1
"Stevens, B.J.",9516523
"Stevens, George",113665136
"Stevens, H.",17311168
Steward,39417132
"Steward, Robert",278935927
Stewart & Wheatley,123208448
Stieglitz,49231990
Stiftsbibliothek - Heiligenkreuz - Austria,-1
Stiftsbibliothek - Herzogenburg - Austria,-1
Stiftsbibliothek - Klosterneuburg - Austria,-1
Stiftsbibliothek - Kremsmünster - Austria,-1
Stiftsbibliothek - Michaelbeuren - Austria,-1
Stiftsbibliothek - Schlägl - Austria,-1
Stiftsbibliothek - Schlierbach - Austria,-1
Stiftsbibliothek - Seitenstetten - Austria,-1
Stiftsbibliothek - St. Florian - Austria,132969385
Stiftsbibliothek - St. Gallen - Switzerland,133462571
Stiftsbibliothek - St. Paul - Austria,137183674
Stiftsbibliothek - Wilhering - Austria,-1
Stiftsbibliothek - Zwettl - Austria,123622516
Stigonius,-1
"Stillingfleet, Edward",46849163
Stillman,108296373
Stilwell,100315787
Stintzing,88052353
Stiqz,-1
Stirling-Maxwell,31936887
"Stirling, Archibald",51607402
Stirton,33628317
Stock,90605372
Stockes,-1
Stockholm Nat Mus,-1
Stockton,64126328
Stoke Park-Smith,-1
Stokes,61554465
Stolberg-Wernigerode,78827240
"Stolberg, Christian Ernst, Prince",-1
Stolez,-1
Stoll,84382289
Stone,51696231
Stonehill,64185095
"Stonehill, Charles A.",110070888
"Stonehouse, W.",94774356
Stonor(Camoys),-1
Stopford,14758653
"Stora, M.",100185699
"Storch, Alexander",84162692
Storer,24633521
Story,-1
Stotevyle,-1
Stourton,28280308
Stoute,71568538
Stowe.Buckingham,-1
Stowell,46792686
Strachan,143910
Stradling,19872988
Strafford,72190523
Strake Jesuit College Prep-Houston,-1
Straker,131535277
Stralenberg,-1
Strangburn,-1
Strange,36907729
Strangford,42194009
Strangford(Baron Penshurst),-1
Strangways,62807
Stranle,-1
Strasberger,305054248
Strasbourg Jesuits,-1
Strathmore,39201267
"Straus, Therese K.",-1
Streeter,20047090
Streyters,19592374
"Streyters, Arnold, Abbot of Tongerlo",-1
Strickland,42621124
Stroband family,-1
Strobl,-1
Stroehlin,-1
Stroganoff,64190521
Strong,73862017
"Strong, Dr., Bishop of Oxford",-1
Strosi,-1
Strouse,116208877
Stroyff,-1
"Strozi, Lorenzo",-1
Strozzi,66573565
Strozzi family,-1
"Strozzi, Palla",32432314
"Strozzi, Pandolfo",-1
"Strozzi, Roberto",-1
Strutt,32059492
"Strutt, Joseph",69001823
"Strycker, Louis de",54083378
Stuardes,-1
Stuart (De Rothesay),59891081
Stuart (Tempsford),-1
Stubbes,76593018
Stubbs,49302607
Stummel,3652053
Sturdivant,25845926
Sturdy,79155333
Sturgis,69014795
"Sturt, Captain",-1
Style,-1
"Style, William",356435
Styward,12654809
Suarez de Peredo,-1
"Suarez de Peredo, Diego",-1
Subiaco Abbazia,167498976
Succi,46786958
Suchier,2580237
Suchtelen,3246687
Suchtelen Library,-1
Sudrie,66516521
Suess,49241300
Suffolk Record Office,152500198
"Suicardus a Cronberg, Johannes, Deacon of Mainz",-1
Suleiman Jah,-1
Sulian,129041180
"Sulian, Zuane and Maria",-1
"Sullivan, Edward, Sir",66716873
Sultan Abu Sa’id Barquq,-1
Sultan Ahmad,62433251
Sultan Ahmad III,290225144
Sultan Al-Malik Khusqadam,-1
Sultan Bahadur,4693291
Sultan Barquq,66344180
Sultan Bayazid Ii,89106193
Sultan Bayezid II,295122467
Sultan Hossein,168753262
Sultan Ibrahim,45698656
Sultan Morocco,91897604
Sultan Mustafa III,51003644
Sultan Qa'it Bay,98134205
Sultan Selim Ii,44058182
Sultan Suleyman,71306367
Sultan Turkey,293332300
"Sultan, Ayisha",-1
Sultan's Hospital Isfahan,-1
Sultansha,-1
Sulzberger,68936177
Summers,71529935
Sumner,36933811
"Sumner, G.",94320706
Sunderland,-1
Superantius,-1
Suren,195006261
Surgente,-1
Suritae,-1
Surmeyan,65772825
Surrey,-1
Sussex,-1
Suster Aechte Pieters in St. Clara Convent Amsterdam,-1
Sutcliffe,41864896
Sutherland,34460954
"Suttie, George",56486247
Svajer,-1
Swain,19881470
Swan,-1
"Swan, David",26845560
Swaniana,-1
Swann,109840170
Swann Auctions,-1
Swansea,-1
Swartzen,-1
"Swaynson, Robert",-1
Swedish collection,128069392
Swedish Nat Mus,-1
Sweet and Maxwell,133503257
Sweetheart Abbey-Scotland,-1
"Sweetman, John",17345853
Sweetrs,-1
Sweettius,-1
Swimbourne,-1
Swinburne,41846937
"Swinden, J.H. Van",96238
Swinton,117443790
Swiss Collector,94726076
Swiss Private Collection,-1
Sy German Nunnery,-1
Sy Mary Strasbourg,-1
"Sybley, Johannes",-1
Sydenham,44357385
Sydney,-1
Sykes,120732796
"Sykes, Mark Masterman, Sir",66686510
Sylvester,264422706
Symeon,59877333
"Symes, L J",-1
"Symes, Thomas",310718267
Symon de Neuton,-1
Symons,61558452
Sympson,34160022
Synagogue Mardin,-1
"Syncliticus, Alexander",-1
Syndicus,88371858
Syon Monastery,138242961
"Syon Monastery, Isleworth",138242961
Sypesteyn,68048858
Syracuse Public Library,140364908
"T, A. P.",59077661
T. Crumwell,-1
T. Mull,-1
T.B. Groebe,41354138
T.B. Groebe: D. Groebe,-1
T.B. Groebe: Stemvert,-1
T.B. Groebe: Zeelt,-1
T.C.S.,-1
T.F.R.,-1
T.K.,-1
"Table, Comtesse da la",-1
Taboris,-1
Tabouret,17978
Tabourot,89546834
Tabourot Bourbon,-1
Tabovet,-1
Tabovotus,-1
Tabureau,-1
Taccone,90297489
"Taccone, Francesco, Marchese",39300398
"Taccone, Marchese",39300398
"Taccone, Marchese (Naples)",-1
Taffinus,-1
Tagliapietra,32423162
Taillefer,54268914
"Taillefer, Count",-1
"Tailor, William",-1
"Takamiya, Toshiyuki",33094923
Talbot,54325833
"Talbot, John, Earl of Shrewsbury",55034576
"Talbott, Robert",218954955
Talenti,19740849
Talet,-1
Taliapetra,-1
Talio,107013031
"Tallerange, Charles Seguin",-1
Talleyrand-Perigord,-1
Taluru Family,-1
Tanaglia,-1
Tandeau de Marsac,7684688
Tang.,-1
Tanguy du Chastel,41368355
Tarbe,29644912
"Tarentia (Italy), Church of Saint Blaise",-1
"Targ, William",75092294
"Targny, Louis",-1
"Targny, Louis de",-1
"Targny, Louis, abbe de",-1
Tarleton,32087533
Tartarini,9160144
Tartiere,-1
Tasker,110900991
"Tassel, Pierre",28709368
Tasso,4936996
Tassoni,36932505
Tate,131689075
"Tate, F.",13995507
"Tate, Francis",78988117
Tatham,12652210
"Tattershall College, Lincolnshire",-1
"Tatton, Reginald Arthur, Captain",-1
Taubner,30158349
"Taulow von Rosenthal, Theodor Anton",29371545
Taumaturgo de Castelo Bramcoharo Y Guzman,-1
Tauro,109893797
"Taussig, Anthony",71210351
Taverner,3267137
"Taxer, Wolfgang",-1
Tayler,7471296
Taylor (Phillipps?),-1
"Taylor, C.",113386374
"Taylor, George, Watson, Esq.",-1
"Taylor, J.",100185203
"Taylor, James",17317198
"Taylor, Robert",32017251
Teale,111547981
Techarius,-1
"Techener, Joseph-Leon/ Jacques-Joseph",-1
"Techener, Leon",7516234
Tedaldi,28768552
Teebrant,-1
Tegernsee,-1
Tegrimi,-1
"Teilhard, Jacques",-1
Teiller,-1
"Teissier, Andrea",-1
Telenger,-1
Tellerianus,-1
"Telliard d'Ery, Etienne-Marie-Olivier",-1
Tempest,101234559
"Tempest, Thomas, Sir",-1
Temple St Onuphrius-Petrocopsis,-1
"Temple University, Philadelphia",123438922
"Temple, John",69194298
Templeman,34075997
"Templeton, George",60456851
Temporellis,-1
Tempsford,-1
Tempsford Hall Library,-1
Tenison,69084741
"Tenison, Archbishop",69084741
"Tenison, Thomas",69084741
Tenison(Claredon),-1
Tennant,19695778
"Tenner, Helmut, Dr.",-1
Tenno,-1
Tenon,59089767
"Tenschert, Heribert",51761699
Teobauld,-1
Ter Karapet,71447298
Ter Yohannes,-1
Terlinden,14760511
Terponi,-1
Terry,73874087
Tersan,33967163
"Tersan, Abbe de",-1
Tersant,-1
Tertera,-1
Tertiaries Of St. Catharina (Sint-Catharinadal) Hasselt,-1
"Tertiaries Of St. Cecilia, Amsterdam",-1
"Tertiaries of St. Clare, Hoorn",-1
Tertiaries of St. Margareth (Margrietenconvent) Haarlem,-1
Tertiaries St. Cecilia Hoorn,-1
Tesson,71398238
"Testa, Antonio, Dr.",-1
Testard,79036617
Tetroode,-1
"Tew, Gwilym",-1
Tewkesbury Abbey,124540557
"Teynham, Lord",-1
Thacher,-1
"Thacher, John Boyd",59178285
Thacker,94092719
Thaler,18464857
Thallansi,-1
Thamard,-1
Thartoun,-1
Thatcher,102379347
Thaus,-1
Thayne,100823558
The City Of Brussels,152869705
The Duke of Sussex,-1
The Fogg Art Museum,132449533
The Francis A. Countway Library Of Medicine - Boston - Massachusetts - Usa,-1
The Hague,134457328
"The Iron Library (Eisenbibliothek), Switzerland",-1
"The Jesuit College de Clermont, Paris",-1
The Law Society of England and Wales,312797115
The Library of George A. Plimpton,-1
The Library of Robert B. Honeyman Jr. - San Juan Capistrano - California - Usa,-1
The Mother Of A Dominican Convent (Genevieve?),-1
The Robinson Trust,-1
"The Rt. Hon. Lord Margadale of Islay, Fonthill House, Tisbury, Wiltshire",-1
The Spanish Art Gallery,-1
Thebaut,-1
"Thelwall, John",37726570
"Thelwall, Richard",-1
Themelthorpe,-1
"Theodore, Archbishop of Canterbury",98257976
Theodori de Leliis,-1
Theologale of Troyes,-1
Theotine Convent Naples,-1
Theotokos Perileptos Monastery,-1
"Therese, Anne Phillippine, comtesse d'Yve",-1
Thetford Priory,139999868
Theun,73868854
Thevenin,49574260
Thevenot,-1
"Thévenot, Melchisédech",64111825
"Thevenotii, Melchisedechi",-1
Theyer,125547764
"Theyer, John",52037236
Thibaudeau,44409144
Thibaudrau,-1
"Thibault, Stephanus",-1
Thibaut,19740353
"Thiboust, Jacques",59436508
Thiebault,-1
Thiellman,-1
Thierry,-1
Thimelby,-1
Thom,314803782
Thomaes,19911581
Thomas Chillenden,-1
Thomas de Inghiramis,-1
Thomas de Sarzana,120732037
Thomas Dowse,139981582
Thomas Greenwood Library for Librarians,-1
Thomas Henman,-1
Thomas Martin of Palgrave,39249508
Thomas of Dovaria,-1
Thomas Richardson,73352562
Thomas-Scheler/Clavreuil,-1
"Thomas-Stanford, Charles",29895880
"Thomas, Duke of Clarence",-1
"Thomas, Duke of Gloucester",60503019
"Thomas, Edward",100164858
"Thomas, Francois",120697851
"Thomas, George Clifford",68421441
"Thomas, Henry, Earl of Ravensworth",77845702
"Thomas, Lord Fairfax",34306008
"Thomassin, Philippe",9836749
Thomlinson,92723878
Thompson (Pembroke),-1
"Thompson, Frank Allen",90718735
"Thompson, S.",109030443
"Thompson, Thomas",41866059
Thomson,29592835
"Thomson, Thomas",100054570
Thomykins,-1
Thonnelier,306079332
Thoresby,118745502
"Thoresby, John",118745502
"Thornborough, Timothy",-1
Thorndyke,29628110
Thorne,-1
"Thorne, Landon K., Jr.",-1
"Thorne, Landon K., Mrs.",-1
Thornel,208936
Thornes,56671799
Thorney Abbey,-1
Thornhill,50060069
Thorold (Syston Park),-1
"Thorold, John Hayford, Sir, 10th Baronet (Syston Park)",-1
"Thoros, Priest",-1
Thorowgood,74198164
"Thorp, T.",96858434
"Thorpe, Jr.",100401729
Thorpe.Allen,-1
Thorpe.Lee,-1
Thorpe.Rosenthal,-1
Thorpesaibanti And Canonici,-1
Thou,64012440
"Thoumin, sieur Du Bouillon",-1
Thouroude,166589166
Thouvenin,54474983
"Thoynard, Nicholas",-1
Throckmorton,54672581
"Throckmorton, Robert, Sir",-1
Thronton [Thornton],-1
Thuanus,-1
Thun-Hohenstein-Tetschen,-1
Thuringen,-1
Thurlaw,-1
Thurlow,95296096
"Thurlow, Edward, 2nd Baron",-1
Thurlwall,-1
Thurlyth,-1
Thurston,52532548
"Thurston, Morell",-1
Thurzo,35631755
Thwayte,-1
"Thwayte, John",-1
"Thwaytes, Thomas",-1
Thym,30600378
Thynne (Weymouth),86387382
Thyrion,46803727
Tiberi,59888289
Tiburti,-1
Ticciati,5237886
Tiepolo,71399712
"Tiersonnier, A.J.",-1
Tiffin,71438270
Tilander,54154823
"Tille, John",68247408
Tillet,88923278
Tilliot,59320121
Tilloch,59936615
Tillotson,29588767
Tillout,-1
Tilney,27254443
"Tilney, Thomas",-1
"Timmins, Samuel",24425640
Timoleone,50296952
"Timothee, Charles Genevieve Louis Auguste Andre",22151132
Timothei Veronese,-1
Timurid Emperor-Delhi,-1
Timwaw,-1
Tinbigh,-1
Tinkler,109328648
Tintern Abbey,312728833
"Tipaldo, Emilio de",9840944
Tiptoft,745907
"Tiptoft, Hawse",-1
"Tiptoft, John, Earl of Worcester",745907
"Tipu Sultan, King of Mysore",-1
Tiralli,-1
Tiretta,-1
Tirion,224266330
Tiroler Landesmuseum Ferdinandeum - Innsbruck - Austria,312731997
"Tissot-Dupont, Lucien",175701173
"Tite, William, Sir",4020977
Tixall,-1
Tjusterby,-1
Tmacelli,-1
Toa,-1
Tocci,36926462
Toerring-Gutenzell,-1
Toledano,4995557
Toledo Biblioteca Del Cabildo,150079327
Tolhuys,-1
Tollemache,17595587
Tollemache (Helmingham Hall),-1
Tollemache family,-1
"Tollemache, Bentley Lyonel John, Baron",93738524
"Tollemache, Lionel",17595587
"Tollemache, Lionel Sir",-1
Tollemache(Dysart,-1
Tolman,267327980
Tolomei-Gucci,-1
Tolson,34476096
Tomacelli,24455786
Tomkinson,79320964
Tomlin,10009620
Tomlins,263802334
Tomlinson,5120121
Toms,-1
"Tomsone, Francis",-1
"Tonge, William",92739196
Tongerlo Abbey,156363195
Tonini,79171028
"Tonkys, Thomas",-1
"Tonner, Florence Foerderer",-1
Tonpin,-1
"Tonstall, Cuthbert",22160214
"Tooke, William",88118625
Topclyff,-1
Topham,32032430
Tophi,-1
Toplady,60028923
Topsl,-1
Toreanne,-1
Torelli,37103591
Tornabuoni,61592855
"Tornabuoni, Niccolo",-1
"Tornaquinci, Niccolo",-1
Tornone,-1
Tornyer,-1
Torphichen,58956802
Torpichen,-1
Torquemada,9948377
"Torquemada, Juan de, Cardinal",9948377
Torrellas,46641278
Torring-Gutenzell,-1
Tortosa Archivo Capitular,-1
"Torun, Wojewodzka Biblioteka Publiczna i Ksiaznica Miejska im. M. Kopernika w Toruniu",150105188
"Toschi, Domenico, Cardinal",-1
Tosi,100214216
Toulongeon,-1
Tounsend,-1
Toup,12654832
Tourin,68842098
Tournaboni,-1
"Tournafond, Henri Felix",-1
Tournai,69286280
Tournai Cathedral,129213088
Tournai Cathedral Library,-1
Tournemine,24593056
Tourotte,-1
Tours,95289837
Tours Cathedral,144547045
Tousiours,-1
Toustain,66035163
Tower,148376734
Towneley Hall,125193930
Towneley Library,-1
"Towneley, Richard",-1
Townley,79181933
Townsend,32834681
"Townsend, Howard",1745315
"Townsend, Mrs. Robert",-1
"Townsend; Phillipps, Thomas, Sir",-1
Townshend,197831
"Townshend, George, Marquis of",43859374
Tozzetti,59302877
Trabot,-1
"Trabot, Judah",-1
Tracy,14781008
Tranner,-1
Trapat,-1
Traphook,-1
Trapnell,95161779
Trau,106964690
Traunter,-1
Travers,95161798
Trayford,-1
Trazegnies,6250897
Trcinski,-1
Tre Savii(Diedo,-1
Treat,46951527
Trecoron,-1
"Tregaskis, James",36780688
Treheyron,-1
Trelawny,14794862
"Trelawny, John, Sir",98266299
"Trelawny, Sir John; Poyntz, A.S.C, Rev.",-1
Trench,51773108
"Trendler, William",-1
"Trennbach, Urban von",62351283
Tresgaskis,-1
Tresoriere,-1
Tressham,-1
Treswell,24542023
Treuttel & Wurtz,121169439
Trevelyan,24609782
Trevemeuc,-1
Trevisan,93170968
Trewithan,-1
Triantaphilos,-1
Tribet,-1
"Trichet du Fresne, Raphael",29665901
"Tridi, Fulvio",-1
Trier,117499701
"Trier, Stadtbibliothek",156462269
Triggs,84438375
Trinitarians Calzados-Madrid,-1
Trinitarians-St Mathurin,-1
"Trinity College Library, Dublin, Ireland",261059942
"Trinity College, University of Cambridge",145937319
"Trinity College, University of Oxford",136107432
Trioche,-1
"Triphook, Robert",8683763
Tripier,12435374
Tristan de Saint-Amant,-1
Trithemius,95227412
Trivisano,-1
"Trivulzio, Cristina",59152953
Trivulzo,-1
Trois-Fontaines Abbey,-1
Trombelli,50029244
Tromposius,-1
Trone,73206961
"Troster, Johannes, Dr.",-1
"Troteti, Thomas",-1
Trotti,76381228
"Trotti, Maria",-1
Troughton,35742816
Troussures,61382156
"Troussures, le Caron de, Comte",-1
"Troussures, Louis Lucien Le Caron de, Comte",-1
"Troussures, Marie Louis le Caron de, Comte",-1
"Trouton, Prof.",54930803
Troyte-Bullock,-1
Truax,62747419
Trubner,-1
"Trubner, M.",-1
Trudaine,107604787
Trunlien,-1
Trussel,59436826
Tryguran,-1
Tsar Nicholas I,262930742
Tubourot,-1
Tucci,24608758
Tucher,56682075
Tuck,114951829
Tucker,-1
Tucking,-1
Tufton,60355404
Tuke,56680455
Tunstall,84237481
"Tunstall, Cuthbert, Bishop",22160214
"Tunstall, Cuthbert, Bishop of Durham",22160214
"Tunstall, Marmaduke",27466680
Turbutt,48347629
"Turin, Bib de L'universite",-1
Turinetti Di Prie,-1
Turkey,-1
Turle,245460994
Turnbull,79130816
Turner,100900492
"Turner, Robert",162920
"Turner, Robert Samuel",14535453
Turnham,76360620
"Turnor, Charles, Rev.",-1
Turpin,44396281
Tussen-Amherst,-1
Tutet,44194610
Tuville,-1
Twining,163141625
Twyne,15121578
"Twyne, John",37266689
Twysden,42663390
"Twysden, Roger, Sir",42663390
Tydeman,40155799
Tyke,46901548
Tyler,39384885
Tyndale,87513128
"Tynes, Edward",-1
"Typographische Gesellschaft (Leipzig, Germany)",-1
"Tyrell-Kenyon, Lloyd, 5th Baron Kenyon (Lord Kenyon)",-1
Tyrrell,46883606
Tyson,54189100
Tyssen,49332641
Tysson,-1
Ubaldi,29618397
Uccelli,17334730
Uceda,19523792
Udine Biblioteca Arcivescovile,158103362
Udine Biblioteca Bartolini,126133329
Udine Biblioteca Capitolare,-1
Udine Biblioteca Comunale,126133329
Udine Biblioteca Florio,-1
Udine Biblioteca Ioppi,-1
"Udny, Alexander",47113021
Uffenbach,32081654
Uffenbach.Krafft,-1
Uggeri,29656504
"Ughelli, Abate Ferdinando",57421589
Ugo Boncompagni,49209402
Ugo Boncompagni (ne´ Solomon Corcos in Rome),-1
Ugolino,77107801
"Uguicionis de Florentia, Simon Bernardi",-1
Ullman,99855335
Ulmes,-1
Umberto Saba of Trieste,-1
Umbia U,-1
Umfreville,54024758
"Umfreville, Edward",54024758
Uncanius,-1
Uncastillo Archivo de La Iglesia Parroquial,-1
Underdown,9715107
Ungelter,-1
Union Theological Seminary in the City of New York,305837729
Univ Lib-Turin,-1
Univ Ljubljana,79440487
Univer. Státní Knihovna - Praha - Czech Republic,-1
Universitaetsbibliothek Leipzig,-1
Universitäts- Und Landesbibliothek - Halle - Germany,156588118
Universitätsbibliothek - Augsburg - Bayern - Germany,-1
Universitätsbibliothek - Basel - Switzerland,-1
Universitätsbibliothek - Bonn - Nordrhein-Westfalen - Germany,-1
Universitätsbibliothek - Düsseldorf - Nordrhein-Westfalen - Germany,132583750
Universitätsbibliothek - Eichstätt - Bayern - Germany,-1
Universitätsbibliothek - Freiburg - Baden-Württemberg - Germany,143595522
Universitätsbibliothek - Genève - Switzerland,-1
Universitätsbibliothek - Gießen - Hessen - Germany,148318319
Universitätsbibliothek - Graz - Steiermark - Austria,-1
Universitätsbibliothek - Greifswald - Germany,49715517
Universitätsbibliothek - Groningen - Netherlands,155670113
Universitätsbibliothek - Heidelberg - Baden-Württemberg - Germany,-1
Universitätsbibliothek - Innsbruck - Austria,-1
Universitätsbibliothek - Kiel - Schleswig-Holstein - Germany,-1
Universitätsbibliothek - Marburg - Hessen - Germany,142480544
Universitätsbibliothek - Münster - Nordrhein-Westfalen - Germany,-1
Universitätsbibliothek - Rostock - Germany,-1
Universitätsbibliothek - Tübingen - Baden-Württemberg - Germany,-1
Universitätsbibliothek - Uppsala - Sweden,-1
Universitätsbibliothek - Würzburg - Bayern - Germany,144650854
Universitätsbibliothek Altdorf,-1
Universitätsbibliothek Göttingen,139495279
Universitätsbibliothek Jetzt Philosophikum - Gießen - Hessen - Germany,-1
"Universitätsbibliothek, Erlangen, Bayern, Germany",147283227
"Universitätsbibliothek, Frankfurt, Hessen, Germany",126031584
"Universitätsbibliothek, Ingolstadt",124989775
"Universitätsbibliothek, Jena, Germany",154544717
"Universitätsbibliothek, Munich, Bayern, Germany",-1
Universite de Paris,138100231
Universitet Amanger - København - Denmark,-1
Universitetsbiblioteket - Lund - Sweden,-1
University College (Oxford University),142129514
University Erfurt,153457697
University Library Toronto,122308641
"University of Alabama Medical Center Library, the Reynolds Collection, Birmingham,  Alabama, USA",-1
University of Amsterdam,154267773
University of Birmingham Library,140125097
"University of California, Los Angeles",122477083
University of Colorado-Boulder,134589233
"University of Kansas, Spencer Library",149028529
University of Louvain,311405444
University of Munster,142555086
University of Pittsburgh,132556485
"University of Rochester, Eastman School of Music",154776910
University of Southern California Library,135889690
University of Texas-Harry Ransom Center,123792306
"University of Texas, Austin",141925602
University of Toronto,130333233
University of Virginia,126085929
University of Washington,154911632
University of Wisconsin,141504623
University Tubingen,155435537
"Unton, Henry, Sir",52041972
Upcott,20036827
Upham,51841370
Upholland College-Wigan,-1
"Upton, John St Clair",-1
Urban VIII,96062867
Urbino Della Congregazione Di Carita,-1
Urbino Fondo Del Comune,-1
Ursel,265710816
Urswyke,-1
US Collector,61675892
Useppio,-1
Ushakov,39765757
Ussher,68969862
Utens,20479025
Utrecht,-1
Utrecht Municipal Archive,-1
"Utrecht, Catharijneconvent",152743245
"Utrecht, Rijksmuseum",254817681
"Utterson, Edward Vernon",93001321
Uutenham,-1
Uzielli,63994959
V. E. Loescher,68919557
Vabres,73936362
Vaccarino,70260488
Vacher,19745727
Vadiana - St. Gallen - Switzerland,154239797
Vaggi,85287862
Vail,-1
Vaillant,71394033
"Vaillant, Gilles",-1
"Vaillant, Nicolas",22960471
"Vaillant, Paul",76551088
Vaissiere,-1
"Val St. Martin priory, Leuven",-1
Val-des-Choux Abbey,-1
Val-Saint-Lambert Abbey,-1
Valauric,-1
Valdruche,4233746
Valee,176109158
Valence,152000782
Valencia Archivo de La Catedral,36811880
Valencia Biblioteca Universitaria,156556217
Valencia Spain Cathedral,153638989
Valencia Spain U,138557001
Valerius,100218993
Valeroso Giovane,-1
"Valgrand, Claude de",-1
Valhe de Montenoy,-1
Vali'ahd,-1
Valicon,-1
Vall. Vidis Of Charterhouse Near Paris,-1
Valla,-1
Valladolid Biblioteca Provincial Y Universitaria,156059679
Valle,68936773
Vallesteros,-1
Vallet,79037340
Vallis St Elizabeth,-1
"Vallis, Johannes",100212546
Vallot,2771219
"Vallot, Antoine",24819082
Valmadonna Library,130122239
Valois,-1
"Valois, Louis Emmanuel de, Duke d'Angouleme",-1
Valpy,110344486
Valsecret Abbey,-1
Valverde-Castile,-1
Van Alfen,39634505
Van Alstein,285259846
"van Amstel, Cornelis",20484255
"Van Amstel, Gerrit",-1
Van Antwerp,29549140
"Van Antwerp, William Clarkson",24968841
Van Appelterra,-1
Van Assendelft,257123956
Van Baalen,73422827
Van Bloys,76381292
Van Bockel,38077348
Van Boscheiden,-1
Van Breenen,-1
Van Calkoen,26629628
Van Chouthen,-1
Van Cleyburch,-1
"Van Cleyburch, Margareta",-1
Van Coningvelt,-1
Van Cruiningen,66029100
Van Daelem,-1
Van Damme,19879396
Van de Velde,18578
"Van de Velde, Jean-Francois",71750721
Van De Vivere,11027253
Van de Walle,112197329
Van de Woestyne,280919826
Van de Wyen,-1
Van Den Bloch,-1
Van Den Daele,29009906
Van Den Eerembeemt,-1
Van Der Aa,16827059
Van Der Bruggen,54155164
"Van der Burch, Boudens",-1
Van Der Does Symonsz,-1
Van Der Eijk,19855125
Van Der Elst,51937742
Van Der Feer Lader,30338856
Van Der Greve,84075206
Van Der Heecke,-1
Van Der Helle,-1
"Van der Heyden, Maure, Abbot",-1
Van Der Hoop,58952993
Van Der Linde,44820826
"Van Der Linde, A.",32806768
"Van der Linde, Anthonie",-1
