Princeton University Library, Online Catalog	http://sdbm.library.upenn.edu/sources/33881
Mellon	http://sdbm.library.upenn.edu/sources/34035
U Cal Berkeley	http://sdbm.library.upenn.edu/sources/34036
Yale Law	http://sdbm.library.upenn.edu/sources/34037
Mellon	http://sdbm.library.upenn.edu/sources/34052
No Title	http://sdbm.library.upenn.edu/sources/34090
No Title	http://sdbm.library.upenn.edu/sources/34091
Bibliotheque nationale de France, Archives et Manuscrits Online Catalogue	http://sdbm.library.upenn.edu/sources/34111
Maremagnum	http://sdbm.library.upenn.edu/sources/34120
Maremagnum	http://sdbm.library.upenn.edu/sources/34124
Online UCL Archives Database	http://sdbm.library.upenn.edu/sources/34204
Auktion 100	http://sdbm.library.upenn.edu/sources/34299
Online Catalogue	http://sdbm.library.upenn.edu/sources/34318
No Title	http://sdbm.library.upenn.edu/sources/34329
Online Library Catalog, Smithsonian Libraries	http://sdbm.library.upenn.edu/sources/34356
53	http://sdbm.library.upenn.edu/sources/34436
No Title	http://sdbm.library.upenn.edu/sources/34469
Digital Scriptorium	http://sdbm.library.upenn.edu/sources/34471
DE RICCI_CHILD RECORD	http://sdbm.library.upenn.edu/sources/34549
British Library On-Line	http://sdbm.library.upenn.edu/sources/34550
Manoscritti, incunabuli, libri figurati, legature, esemplari unici, esemplari su pergamena, edizioni d'amatore; seconda parte	http://sdbm.library.upenn.edu/sources/34551
No Title	http://sdbm.library.upenn.edu/sources/34558
No Title	http://sdbm.library.upenn.edu/sources/34562
No Title	http://sdbm.library.upenn.edu/sources/34563
Henri Godts Antiquarian Bookseller	http://sdbm.library.upenn.edu/sources/34577
http://www.kingalfredsnotebook.com/home/index	http://sdbm.library.upenn.edu/sources/34582
Books of Hours	http://sdbm.library.upenn.edu/sources/34583
Schoenberg Database of Manuscripts	http://sdbm.library.upenn.edu/sources/34611
