id,name,viaf_id,comment,authors_count,artists_count,scribes_count,source_agents_count,sale_agents_count,provenance_count,is_artist,is_author,is_provenance_agent,is_scribe,reviewed,created_by,created_at,updated_by,updated_at
9727,macclesfield,16221532,,0,0,0,1,0,4,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9726,LEEDS,150040602,,0,0,0,2,0,6,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9725,MARY-LE-BONE,177193462,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9724,"Yeowell,J.",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9723,TAYLEURE,108090468,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9722,JEWOLD,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9721,C.FARLEY-london,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9720,HARLEY-london,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9719,BARTLEY-LONDON,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9718,CROKER-london,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9717,R.C.LAMBE-london,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9716,R.J.SMITH-LONDON,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9715,cadell-london,,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),""
9714,west-london,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9713,grace-dublin,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9712,BROWN,102403515,,0,0,0,1,0,136,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9711,CORNISH BROTHERS,142282891,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9710,"Speeding, Ellis",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9709,White-London,,,0,0,0,5,0,0,false,false,true,false,true,(none),"",(none),""
9708,todd-YORK,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9707,"Vogt, J.",56746666,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9706,vogt j.-hamburg,52122870,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9705,montamy-paris,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9704,burman,64789715,,0,0,0,1,0,14,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9703,mencken-LIPSI,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9702,gatterer-gottingen,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9701,LENGO,63482838,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9700,liburn,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9699,varrentrapp f.-frankfurt,,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),""
9698,hamarium-helmestadl,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9697,basan,63994583,,0,0,0,1,0,4,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9696,guyon,61540026,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9695,"Techener, Paris",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9694,wood.mae-london,,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),""
9693,de saint ceran-paris,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9692,ebner,51684049,,0,0,0,4,0,12,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9691,BIELINGIAN,,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),""
9690,durer,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9689,dessins,143035685,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9688,cormn et blanc,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9687,renouard-paris,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9686,phiseldeck ivan s.,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9685,NADI C.-PARIS,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9684,anisson duperon-paris,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9683,dresden,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9682,chevalier de brito-,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9681,de mat-brusells,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9680,l'ahbe de fontenu,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9679,"lebrument, chossonnery",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9678,Navoit,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9677,DELAROQUE FRERES,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9676,PILON,22147097,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9675,f,104023256,,0,0,0,0,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9674,TROYES,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9673,"Meton, Clairon",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9672,DUTHU,36917711,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9671,WILLEM,61587424,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9670,"Leclerc, Louis",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9669,DELAROQUE,61326102,,0,0,0,15,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9668,techener FILS,,,0,0,0,7,0,0,false,false,true,false,true,(none),"",(none),""
9667,dumoulin,,,0,0,0,2,0,4,false,false,true,false,true,(none),"",(none),""
9666,SCHEURING,15080145,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9665,FRANCE (THIBAULT),4925052,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9664,SAVY,88037701,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9663,LETANG,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9662,FRANCK,66651702,,0,0,0,2,0,8,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9661,"DURAND, GARNOT",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9660,MEUGNOT,65663702,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9659,CRETAINE,28480806,,0,0,0,4,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9658,PINCEBOURDE,,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),""
9657,DELAROQUE AINE,,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),""
9656,LIEPMANNSSOHN & DUFOUR,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9655,LIBRAIRIE ANCIENNE,127539668,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9654,ter bruggen,75394279,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9653,la valallee,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9652,heussner-lagasse,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9651,renoz,59179140,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9650,de busscher,2614810,,0,0,0,1,0,4,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9649,deltombe,34735298,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9648,poelman,54515873,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9647,polain,32057627,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9646,ancelle,193812805,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9645,goesin-verraegre,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9644,parmentier,14774750,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9643,paque,66502777,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9642,delouille,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9641,duvivier,12447127,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9640,lambinon,69058321,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9639,wahlen,22934813,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9638,maubach,63605687,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9637,lemaire,97996712,,0,0,0,1,0,6,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9636,stevens?,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9635,jeffrey,110249804,,0,0,0,6,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9634,Robinson,,,0,0,0,5,1,312,false,false,true,false,true,(none),"",(none),""
9633,Edinburgh,,,0,0,0,19,0,0,false,false,true,false,true,(none),"",(none),""
9632,Woodbridge,66584382,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9631,Biggleswade,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9630,bonhams & butterfield,151023822,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9629,lefrancois,,,0,0,0,4,0,8,false,false,true,false,true,(none),"",(none),""
9628,S. Leigh Sotheby & John Wilkinson?,,,0,0,0,10,0,0,false,false,true,false,true,(none),"",(none),""
9627,Lewis,,,2,0,0,10,0,750,false,true,true,false,true,(none),"",(none),"April 29, 2016 15:00"
9626,Wells next the Sea,315181141,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9625,Ely,17223846,,0,0,0,1,0,24,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9624,Norwich,97938503,,0,0,0,5,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9623,grant,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9622,Cambridge,,,0,0,0,31,0,0,false,false,true,false,true,(none),"",(none),""
9621,Toulouse and Delion,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9620,Dusacq,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9619,Larnaudie,71626047,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9618,Mancel,12418512,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9617,Bouard-Huzard,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9616,Alvares,100899394,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9615,Warree,,,0,0,0,1,5,0,false,false,true,false,true,(none),"",(none),""
9614,Chanoine,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9613,Pourchet aine,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9612,Allouard,76410395,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9611,Oudart,54339603,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9610,Hocart,73930924,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9609,Bohaire pere,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9608,"meynial,badin",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9607,Laverdet,12311060,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9606,Commandeur &Bataillard,,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),""
9605,Bonnefois de Lavialle,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9604,Defer,4983492,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9603,"Hebrard, Merlin",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9602,"Garnot, Hebrard",,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),""
9601,Ratines & Guilbert,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9600,Ganiot,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9599,Potelet,49266531,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9598,Decourtiere,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9597,Waree jr.,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9596,Daubre et Gailleux,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9595,"Petitpas, Potier",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9594,Bailliere,,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),""
9593,Bauduin,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9592,Heitz,59415373,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9591,Montaran,68492713,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9590,Warre,27102089,,2,0,0,2,0,0,false,true,true,false,true,(none),"",(none),"April 29, 2016 15:00"
9589,"Gaudefroy, Bleuet",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9588,Galliot,122140051,,0,0,0,2,0,4,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9587,"Pelicier, Merlin",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9586,Goujon,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9585,Schoell,2647857,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9584,"Savoie, Merlin",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9583,Courne?,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9582,Duponcet,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9581,Le Clerc jeune,17525131,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9580,"Mequignon junior, Waree",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9579,Nepveu,15112596,,0,0,0,2,1,4,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9578,Barrois l’aine,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9577,"Pelicier, Mequignon junior",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9576,Courcier,230679041,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9575,Veuve Moutardier,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9574,Cussac,74021752,,0,0,0,1,8,16,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9573,Regnault-Delalande,7519774,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9572,Jardet,27060445,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9571,no seller,10820719,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9570,Veuve Tilliard et fils,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9569,Magimel,5132257,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9568,Gaudefroy,19687248,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9567,Mequignon junior,128115344,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9566,Solvet,2460737,,0,0,0,4,0,26,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9565,Boulard,31993401,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9564,Onfroy,32048837,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9563,Monory,112455446,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9562,Caron,29529962,,1,0,0,1,0,8,false,true,true,false,true,(none),"",(none),"April 29, 2016 15:00"
9561,Lamy,56289,,0,0,0,1,0,168,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9560,"Mauger, Bleuet",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9559,"Bleuet, Paris",,,0,0,0,11,59,0,false,false,true,false,true,(none),"",(none),""
9558,"Bernard, Thuret",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9557,Davis,,,0,0,0,1,0,100,false,false,true,false,true,(none),"",(none),""
9556,walford,95163058,,0,0,0,1,0,6,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9555,cooper,27062769,,0,0,0,2,0,42,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9554,dublin,,,0,0,0,7,0,0,false,false,true,false,true,(none),"",(none),""
9553,bossange,76373630,,0,0,0,1,0,14,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9552,"tross,jannet",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9551,leclerfc,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9550,tross,,,0,0,0,18,1,200,false,false,true,false,true,(none),"",(none),""
9549,sandanter,,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),""
9548,van binst-louvain,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9547,latour-liege,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9546,douai-adam,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9545,vanderhaeghen-gand,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9544,dremen,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9543,"maze,viray",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9542,ackermann-munich,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9541,"heberle,j.m.-cologne",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9540,bissel-munich,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9539,"sams,j-darlington",,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),""
9538,reed,19689232,,0,0,0,1,0,200,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9537,jeffery,98682359,,0,0,0,5,0,10,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9536,english-bath,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9535,christie & ansell,157838165,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9534,berolini,,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),""
9533,bader-vienna,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9532,steyrer,5726506,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9531,"baer,j",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9530,toscanini,19867298,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9529,intern bk fair-florence,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9528,wheatley&adlard,,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),""
9527,lempertz-bonn,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9526,darmstadt,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9525,walker,71559485,,1,0,0,1,1,367,false,true,true,false,true,(none),"",(none),"April 29, 2016 15:00"
9524,Rivingtons & Cochran,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9523,Robson & Kerslake,,,0,0,0,11,27,0,false,false,true,false,true,(none),"",(none),""
9522,vattasso,14760240,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9521,polifilo(rappaport?),,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9520,terbruggen,,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),""
9519,christensen,9979418,,0,0,0,1,0,22,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9518,prandel-vienna,,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),""
9517,sangiorgi,9335147,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9516,list & francke-leipzig,,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),""
9515,commendeur,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9514,Benou,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9513,hanicq,,,0,0,0,2,0,0,false,false,true,false,true,(none),"",(none),""
9512,yemeniz,193447088,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),"October 15, 2015 12:10"
9511,"techener,pillet",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9510,Chevallier-Paris,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9509,leblanc-bouchard,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9508,polfilo,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9507,lefevre &Guerin,,,0,0,0,17,0,0,false,false,true,false,true,(none),"",(none),""
9506,drouot-delestre,,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9505,"Capes, Dunn and Pilcher",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9504,"john m,ozley stark",,,0,0,0,1,0,0,false,false,true,false,true,(none),"",(none),""
9503,pourquet,,,0,0,0,3,0,0,false,false,true,false,true,(none),"",(none),""
